Date,Product Type,Marketplace,Cancelled,Returned,Sold,Royalty,Sold Types,Sold Sizes,Sold Colors,Front/Back Print
12/13/2023,HOODIE,FR,0,0,1,3.6,Unisex: 1,Large: 1,Black: 1,front
12/13/2023,SHIRT,IT,0,0,1,2.09,Kids: 1,4:01,Black: 1,front
12/13/2023,SHIRT,US,0,0,1,3.41,Men: 1,Small: 1,Black: 1,front
12/13/2023,HOODIE,US,1,0,12,39.27,Unisex: 11,"Medium: 3,Xl: 1,Small: 5,Large: 2",Black: 11,front
12/13/2023,SHIRT,ES,0,0,1,3.01,Kids: 1,12:01,Asphalt: 1,front
12/13/2023,SHIRT,FR,0,0,1,3.43,Men: 1,Medium: 1,Asphalt: 1,front
12/13/2023,HOODIE,US,0,0,3,12.87,Unisex: 3,"Medium: 2,Large: 1",Black: 3,front
12/13/2023,HOODIE,IT,0,0,1,3.93,Unisex: 1,Large: 1,Black: 1,front
12/13/2023,HOODIE,US,0,0,4,14.28,Unisex: 4,Medium: 4,Royal: 4,front
12/13/2023,SWEATSHIRT,US,0,0,1,3.62,Unisex: 1,Xl: 1,Navy: 1,front
12/13/2023,SHIRT,IT,0,0,5,16.9,"Men: 3,Kids: 1,Women: 1","4: 1,Medium: 4","Asphalt: 1,Red: 2,White: 2",front
12/13/2023,HOODIE,US,0,0,8,40.08,Unisex: 8,"Medium: 3,Xl: 2,Small: 1,Large: 2",Black: 8,front
12/13/2023,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
12/13/2023,ZIP_HOODIE,FR,0,0,2,5.96,Unisex: 2,"Medium: 1,Xl: 1","Navy: 1,Black: 1",front
12/13/2023,HOODIE,IT,0,0,1,3.93,Unisex: 1,Small: 1,Black: 1,front
12/13/2023,SHIRT,GB,0,0,1,3.25,Men: 1,Large: 1,Asphalt: 1,front
12/13/2023,SHIRT,FR,0,0,1,3.43,Men: 1,Small: 1,Black: 1,front
12/13/2023,LongSleeve,IT,0,0,1,2.46,Unisex: 1,Small: 1,Black: 1,front
12/13/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Medium: 1,Black: 1,front
12/13/2023,HOODIE,DE,0,0,1,5.03,Unisex: 1,2xl: 1,Black: 1,front
12/13/2023,ZIP_HOODIE,ES,0,0,3,10.77,Unisex: 3,"Medium: 2,Large: 1",Black: 3,front
12/13/2023,THROW_PILLOW,US,0,0,1,5.32,Throw Pillow: 1,18x18: 1,Throw Pillow: 1,front
12/13/2023,SHIRT,US,0,0,4,13.64,"Men: 3,Kids: 1","10: 1,Medium: 1,Xl: 1,Large: 1","Slate: 1,Asphalt: 3",front
12/13/2023,SHIRT,US,0,0,1,3.41,Men: 1,Large: 1,Navy: 1,front
12/13/2023,LongSleeve,FR,0,0,1,3.15,Unisex: 1,Medium: 1,Royal: 1,front
12/13/2023,HOODIE,IT,0,0,1,3.93,Unisex: 1,Medium: 1,Black: 1,front
12/13/2023,SWEATSHIRT,GB,0,0,1,3.15,Unisex: 1,Large: 1,Black: 1,front
12/13/2023,HOODIE,FR,0,0,1,3.93,Unisex: 1,Small: 1,Black: 1,front
12/13/2023,HOODIE,DE,0,0,1,3.22,Unisex: 1,2xl: 1,Navy: 1,front
12/12/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Large: 1,Black: 1,front
12/12/2023,HOODIE,DE,0,0,2,10.06,Unisex: 2,"Small: 1,Large: 1",Black: 2,front
12/12/2023,SHIRT,FR,0,1,0,-2.12,Women: 0,Small: 0,Black: 0,front
12/12/2023,SWEATSHIRT,IT,0,0,1,3.56,Unisex: 1,Xl: 1,Black: 1,front
12/12/2023,HOODIE,US,0,0,14,60.06,Unisex: 14,"Xl: 13,Large: 1",Black: 14,front
12/12/2023,SHIRT,FR,0,0,1,2.12,Men: 1,Small: 1,White: 1,front
12/12/2023,SHIRT,US,0,0,1,3.41,Men: 1,Small: 1,Black: 1,front
12/12/2023,HOODIE,US,1,1,12,35.7,Unisex: 11,"Medium: 1,Xl: 2,Small: 4,Large: 4",Black: 11,front
12/12/2023,LongSleeve,FR,0,0,1,3.15,Unisex: 1,Medium: 1,Black: 1,front
12/12/2023,SHIRT,FR,0,0,1,2.12,Men: 1,Medium: 1,Pink: 1,front
12/12/2023,HOODIE,US,0,0,4,17.16,Unisex: 4,"Medium: 1,Large: 2,Xl: 1","Black: 3,Navy: 1",front
12/12/2023,HOODIE,US,0,0,5,17.85,Unisex: 5,"Small: 3,Xl: 1,Medium: 1",Royal: 5,front
12/12/2023,PREMIUM,US,0,0,1,3.73,Kids: 1,10:01,Black: 1,front
12/12/2023,HOODIE,US,0,0,1,2.13,Unisex: 1,Large: 1,Royal: 1,front
12/12/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Large: 1,Black: 1,front
12/12/2023,SHIRT,IT,0,0,5,16.9,Men: 5,"Large: 2,2xl: 1,Medium: 2","Asphalt: 3,Pink: 1,Olive: 1",front
12/12/2023,HOODIE,US,0,1,3,10.02,Unisex: 3,"Medium: 2,Small: 0,Large: 1",Black: 3,front
12/12/2023,LongSleeve,US,0,0,2,6.18,Unisex: 2,"Xl: 1,Medium: 1",Black: 2,front
12/12/2023,ZIP_HOODIE,FR,0,0,1,2.98,Unisex: 1,Medium: 1,Black: 1,front
12/12/2023,SHIRT,US,0,0,1,3.41,Men: 1,Large: 1,Black: 1,front
12/12/2023,HOODIE,DE,0,0,1,3.22,Unisex: 1,Large: 1,Black: 1,front
12/12/2023,SWEATSHIRT,IT,0,0,1,3.56,Unisex: 1,Large: 1,Black: 1,front
12/12/2023,SHIRT,US,0,0,1,2.67,Men: 1,Xl: 1,Black: 1,front
12/12/2023,SHIRT,US,0,0,5,17.05,"Men: 4,Kids: 1","12: 1,Large: 2,3xl: 1,Medium: 1",Asphalt: 5,front
12/12/2023,HOODIE,IT,1,0,1,0,Unisex: 0,Medium: 0,Black: 0,front
12/12/2023,SHIRT,GB,0,0,1,3.57,Men: 1,Large: 1,Black: 1,front
12/12/2023,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
12/11/2023,HOODIE,DE,0,0,1,5.03,Unisex: 1,Medium: 1,Black: 1,front
12/11/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Medium: 1,Black: 1,front
12/11/2023,HOODIE,DE,0,0,1,5.03,Unisex: 1,Medium: 1,Navy: 1,front
12/11/2023,SHIRT,FR,0,1,0,-3.43,Men: 0,Large: 0,White: 0,front
12/11/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Xl: 1,Royal: 1,front
12/11/2023,SHIRT,DE,0,0,6,19.98,"Kids: 1,Men: 5","12: 1,Small: 2,2xl: 1,Xl: 1,Medium: 1",Asphalt: 6,front
12/11/2023,SHIRT,DE,0,0,1,3.02,Men: 1,2xl: 1,Black: 1,front
12/11/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Xl: 1,Black: 1,front
12/11/2023,SHIRT,US,0,0,1,3.41,Men: 1,Small: 1,Navy: 1,front
12/11/2023,HOODIE,US,0,0,15,53.55,Unisex: 15,"Small: 7,Medium: 1,Xl: 2,Large: 5","Royal: 3,Black: 12",front
12/11/2023,SHIRT,GB,0,0,1,3.25,Men: 1,2xl: 1,Black: 1,front
12/11/2023,SHIRT,GB,0,0,1,4.56,Men: 1,Small: 1,Black: 1,front
12/11/2023,PREMIUM,US,0,0,1,3.73,Men: 1,Medium: 1,Purple: 1,front
12/11/2023,HOODIE,FR,0,0,1,3.6,Unisex: 1,Small: 1,Black: 1,front
12/11/2023,HOODIE,US,0,0,1,3.57,Unisex: 1,Medium: 1,Black: 1,front
12/11/2023,SHIRT,ES,0,0,2,6.02,"Men: 1,Kids: 1","8: 1,Medium: 1","Asphalt: 1,Royal: 1",front
12/11/2023,HOODIE,US,1,0,5,17.16,Unisex: 4,"Medium: 2,Xl: 2",Black: 4,front
12/11/2023,PREMIUM,US,0,0,1,3.73,Men: 1,Medium: 1,Black: 1,front
12/11/2023,HOODIE,US,0,0,7,24.99,Unisex: 7,"Small: 1,Xl: 1,Large: 2,Medium: 1,2xl: 2",Royal: 7,front
12/11/2023,HOODIE,US,0,0,3,6.39,Unisex: 3,"Medium: 2,Xl: 1",Black: 3,front
12/11/2023,HOODIE,US,0,0,6,30.06,Unisex: 6,"Medium: 1,Xl: 1,Small: 2,Large: 2",Black: 6,front
12/11/2023,ZIP_HOODIE,FR,0,0,3,8.94,Unisex: 3,Medium: 3,"Black: 2,Navy: 1",front
12/11/2023,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
12/11/2023,SHIRT,FR,0,0,1,3.43,Men: 1,Medium: 1,Black: 1,front
12/11/2023,SHIRT,US,0,0,1,3.41,Men: 1,Xl: 1,Black: 1,front
12/11/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Large: 1,Black: 1,front
12/11/2023,SHIRT,US,0,0,6,20.46,"Men: 5,Kids: 1","12: 1,2xl: 2,Medium: 3","Asphalt: 4,Red: 1,White: 1",front
12/11/2023,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
12/11/2023,SHIRT,IT,0,0,1,2.09,Men: 1,Large: 1,Black: 1,front
12/11/2023,HOODIE,IT,1,0,1,0,Unisex: 0,Medium: 0,Black: 0,front
12/11/2023,SWEATSHIRT,GB,0,0,1,3.15,Unisex: 1,Small: 1,Black: 1,front
12/11/2023,ZIP_HOODIE,US,0,0,1,4.39,Unisex: 1,Small: 1,Black: 1,front
12/11/2023,ZIP_HOODIE,US,0,0,1,2.97,Unisex: 1,Large: 1,Black: 1,front
12/11/2023,HOODIE,FR,0,0,1,4.27,Unisex: 1,Medium: 1,Black: 1,front
12/10/2023,HOODIE,US,0,0,2,8.58,Unisex: 2,Large: 2,Black: 2,front
12/10/2023,HOODIE,DE,0,0,1,5.03,Unisex: 1,Medium: 1,Black: 1,front
12/10/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Large: 1,Black: 1,front
12/10/2023,SHIRT,DE,0,1,5,13.32,"Men: 3,Kids: 1,Women: 1","10: 1,Xl: 2,Small: 2,Medium: 0","White: 2,Asphalt: 3",front
12/10/2023,HOODIE,FR,0,0,1,3.6,Unisex: 1,Medium: 1,Black: 1,front
12/10/2023,HOODIE,US,4,0,13,32.13,Unisex: 9,"Medium: 2,Xl: 1,Small: 2,Large: 4",Black: 9,front
12/10/2023,PREMIUM,US,0,0,1,3.73,Men: 1,Small: 1,Purple: 1,front
12/10/2023,SHIRT,GB,0,0,1,3.25,Men: 1,Large: 1,Black: 1,front
12/10/2023,HOODIE,US,1,0,2,4.29,Unisex: 1,"Xl: 0,Large: 1",Black: 1,front
12/10/2023,HOODIE,US,1,0,6,17.85,Unisex: 5,"Small: 1,Large: 2,Medium: 2",Royal: 5,front
12/10/2023,HOODIE,US,0,0,1,2.13,Unisex: 1,Medium: 1,Black: 1,front
12/10/2023,SHIRT,DE,0,0,1,3.02,Men: 1,Large: 1,Black: 1,front
12/10/2023,SWEATSHIRT,US,0,0,1,3.62,Unisex: 1,Large: 1,Navy: 1,front
12/10/2023,SHIRT,IT,0,0,1,3.38,Men: 1,Medium: 1,Asphalt: 1,front
12/10/2023,TANK_TOP,US,0,0,1,3.6,Men: 1,Xl: 1,Dark Heather: 1,front
12/10/2023,SWEATSHIRT,IT,0,0,1,3.56,Unisex: 1,Small: 1,Black: 1,front
12/10/2023,ZIP_HOODIE,GB,0,0,1,3.01,Unisex: 1,Small: 1,Black: 1,front
12/10/2023,HOODIE,US,0,0,5,25.05,Unisex: 5,"Medium: 1,2xl: 1,Small: 1,Large: 2",Black: 5,front
12/10/2023,HOODIE,DE,0,0,1,5.03,Unisex: 1,Large: 1,Black: 1,front
12/10/2023,HOODIE,DE,0,0,1,3.22,Unisex: 1,Xl: 1,Black: 1,front
12/10/2023,HOODIE,DE,0,0,1,3.22,Unisex: 1,2xl: 1,Black: 1,front
12/10/2023,SHIRT,FR,0,0,1,2.12,Men: 1,Small: 1,Pink: 1,front
12/10/2023,PhoneCase,US,0,0,1,1.5,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
12/10/2023,HOODIE,US,0,0,1,3.57,Unisex: 1,Large: 1,Black: 1,front
12/10/2023,SWEATSHIRT,US,0,1,0,-2.12,Unisex: 0,2xl: 0,Black: 0,front
12/10/2023,SHIRT,US,0,0,6,20.46,"Kids: 2,Women: 1,Men: 3","12: 2,Xl: 1,Medium: 2,3xl: 1","Slate: 1,Purple: 1,White: 3,Asphalt: 1",front
12/10/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Large: 1,Black: 1,front
12/10/2023,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
12/10/2023,SWEATSHIRT,GB,0,1,0,-3.15,Unisex: 0,Small: 0,Black: 0,front
12/10/2023,ZIP_HOODIE,US,0,0,1,2.26,Unisex: 1,Small: 1,Black: 1,front
12/10/2023,ZIP_HOODIE,FR,1,0,1,0,Unisex: 0,Large: 0,Black: 0,front
12/10/2023,HOODIE,FR,0,0,2,7.2,Unisex: 2,"Medium: 1,Large: 1",Black: 2,front
12/10/2023,ZIP_HOODIE,GB,0,0,1,3.01,Unisex: 1,Large: 1,Black: 1,front
12/9/2023,LongSleeve,US,0,0,1,3.09,Unisex: 1,Small: 1,Black: 1,front
12/9/2023,HOODIE,DE,0,0,3,15.09,Unisex: 3,"Large: 1,Xl: 2","Navy: 1,Black: 2",front
12/9/2023,HOODIE,FR,0,0,2,7.86,Unisex: 2,Small: 2,Black: 2,front
12/9/2023,SHIRT,JP,0,0,1,285,Men: 1,Large: 1,Baby Blue: 1,front
12/9/2023,HOODIE,FR,0,0,1,3.93,Unisex: 1,Medium: 1,Navy: 1,front
12/9/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Xl: 1,Black: 1,front
12/9/2023,SHIRT,DE,0,0,4,13.32,"Kids: 1,Men: 2,Women: 1","6: 1,Small: 2,Medium: 1","Royal: 1,Slate: 2,Asphalt: 1",front
12/9/2023,SHIRT,US,0,0,1,3.41,Men: 1,Medium: 1,Asphalt: 1,front
12/9/2023,HOODIE,US,0,0,1,3.57,Unisex: 1,Small: 1,Black: 1,front
12/9/2023,HOODIE,US,0,0,3,12.87,Unisex: 3,"Medium: 1,Large: 2",Black: 3,front
12/9/2023,SHIRT,US,0,0,1,3.41,Men: 1,Large: 1,Black: 1,front
12/9/2023,HOODIE,US,1,0,10,32.13,Unisex: 9,"Medium: 4,Xl: 3,Small: 1,Large: 1","Black: 9,Royal: 0",front
12/9/2023,SHIRT,GB,0,0,1,3.25,Men: 1,Large: 1,Black: 1,front
12/9/2023,SHIRT,GB,0,0,1,3.25,Men: 1,Small: 1,Black: 1,front
12/9/2023,LongSleeve,DE,0,1,0,-3.13,Unisex: 0,Large: 0,Black: 0,front
12/9/2023,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,13:01,Phone Case Apple Iphone: 1,front
12/9/2023,SHIRT,GB,0,0,1,3.25,Men: 1,2xl: 1,Black: 1,front
12/9/2023,HOODIE,US,0,0,4,17.16,Unisex: 4,"Medium: 3,Large: 1",Black: 4,front
12/9/2023,HOODIE,DE,0,0,1,3.22,Unisex: 1,Medium: 1,Royal: 1,front
12/9/2023,SHIRT,DE,0,0,1,3.02,Men: 1,Xl: 1,Black: 1,front
12/9/2023,SHIRT,FR,0,0,1,2.12,Men: 1,Xl: 1,White: 1,front
12/9/2023,HOODIE,US,1,0,3,10.02,Unisex: 2,"Medium: 1,2xl: 1,Large: 0",Black: 2,front
12/9/2023,LongSleeve,US,0,0,1,3.09,Unisex: 1,Medium: 1,Black: 1,front
12/9/2023,TOTE_BAG,US,0,0,1,1.2,Tote Bag: 1,16inches: 1,Tote Bag: 1,front
12/9/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Small: 1,Black: 1,front
12/9/2023,SHIRT,US,0,0,3,10.23,"Men: 2,Kids: 1","10: 1,Large: 1,2xl: 1",Black: 3,front
12/9/2023,SWEATSHIRT,US,0,1,0,-2.12,Unisex: 0,2xl: 0,Black: 0,front
12/9/2023,SHIRT,GB,0,0,1,3.57,Men: 1,Xl: 1,Asphalt: 1,front
12/9/2023,SHIRT,US,0,1,7,20.46,"Men: 6,Women: 1","Xl: 3,2xl: 0,Large: 2,Xs: 1,Medium: 1","Asphalt: 5,White: 1,Red: 1",front
12/9/2023,HOODIE,DE,1,0,3,6.44,Unisex: 2,"Xl: 0,Large: 1,Medium: 1",Royal: 2,front
12/9/2023,SHIRT,US,0,0,1,3.41,Men: 1,Medium: 1,Black: 1,front
12/9/2023,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
12/9/2023,HOODIE,FR,0,0,2,7.86,Unisex: 2,"Medium: 1,Large: 1",Black: 2,front
12/8/2023,SWEATSHIRT,GB,0,0,2,6.3,Unisex: 2,Small: 2,"Navy: 1,Black: 1",front
12/8/2023,HOODIE,US,1,0,5,20.04,Unisex: 4,"Medium: 2,Large: 2",Black: 4,front
12/8/2023,SHIRT,FR,0,0,1,3.43,Men: 1,Medium: 1,Black: 1,front
12/8/2023,SHIRT,FR,0,0,1,2.12,Men: 1,Medium: 1,White: 1,front
12/8/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Large: 1,Black: 1,front
12/8/2023,HOODIE,FR,0,0,1,3.93,Unisex: 1,Small: 1,Black: 1,front
12/8/2023,HOODIE,GB,0,0,1,3.43,Unisex: 1,Medium: 1,Black: 1,front
12/8/2023,SHIRT,US,0,0,1,2.67,Men: 1,2xl: 1,Black: 1,front
12/8/2023,HOODIE,US,0,0,1,2.13,Unisex: 1,Large: 1,Black: 1,front
12/8/2023,SHIRT,DE,0,0,3,9.99,"Kids: 2,Men: 1","10: 1,12: 1,Large: 1","Asphalt: 2,Slate: 1",front
12/8/2023,HOODIE,US,0,0,1,3.57,Unisex: 1,Large: 1,Black: 1,front
12/8/2023,SHIRT,US,0,0,1,3.41,Men: 1,2xl: 1,Black: 1,front
12/8/2023,SHIRT,US,0,0,4,13.64,Men: 4,"Large: 1,Medium: 3","White: 2,Red: 1,Asphalt: 1",front
12/8/2023,HOODIE,US,0,1,11,35.7,Unisex: 11,"Medium: 5,2xl: 1,Xl: 2,Small: 1,Large: 2","Black: 10,Royal: 1",front
12/8/2023,SHIRT,IT,0,0,1,2.09,Women: 1,Small: 1,Black: 1,front
12/8/2023,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,7:01,Phone Case Apple Iphone: 1,front
12/8/2023,SWEATSHIRT,GB,0,0,1,3.15,Unisex: 1,Large: 1,Black: 1,front
12/8/2023,HOODIE,FR,0,0,1,3.93,Unisex: 1,Medium: 1,Royal: 1,front
12/8/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Large: 1,Black: 1,front
12/8/2023,HOODIE,US,0,0,1,3.57,Unisex: 1,Large: 1,Royal: 1,front
12/8/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Medium: 1,Navy: 1,front
12/8/2023,SHIRT,US,0,0,1,3.41,Men: 1,Medium: 1,Brown: 1,front
12/8/2023,SHIRT,IT,0,0,1,3.38,Women: 1,Small: 1,Asphalt: 1,front
12/7/2023,ZIP_HOODIE,US,0,0,1,1.55,Unisex: 1,Large: 1,Black: 1,front
12/7/2023,HOODIE,US,0,0,1,2.13,Unisex: 1,Medium: 1,Black: 1,front
12/7/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Medium: 1,Black: 1,front
12/7/2023,SHIRT,DE,0,0,2,6.66,"Women: 1,Men: 1",Medium: 2,Asphalt: 2,front
12/7/2023,SHIRT,DE,0,0,1,3.02,Men: 1,Xl: 1,White: 1,front
12/7/2023,HOODIE,FR,0,0,1,3.6,Unisex: 1,Medium: 1,Black: 1,front
12/7/2023,HOODIE,US,1,0,11,35.7,Unisex: 10,"Medium: 2,Xl: 4,Small: 1,Large: 3","Black: 9,Royal: 1",front
12/7/2023,HOODIE,FR,0,0,1,3.6,Unisex: 1,Medium: 1,Black: 1,front
12/7/2023,SHIRT,DE,0,1,0,-3.02,Men: 0,Medium: 0,Heather Grey: 0,front
12/7/2023,SHIRT,ES,0,0,2,6.02,Men: 2,"Medium: 1,Small: 1","Asphalt: 1,White: 1",front
12/7/2023,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
12/7/2023,SHIRT,GB,0,0,1,5.49,Kids: 1,12:01,Black: 1,front
12/7/2023,HOODIE,US,0,0,4,17.16,Unisex: 4,"Medium: 2,Small: 2","Black: 3,Navy: 1",front
12/7/2023,HOODIE,US,0,0,3,10.71,Unisex: 3,"Small: 1,Large: 1,Medium: 1",Royal: 3,front
12/7/2023,SWEATSHIRT,US,0,0,1,3.62,Unisex: 1,Medium: 1,Navy: 1,front
12/7/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,2xl: 1,Black: 1,front
12/7/2023,HOODIE,US,0,0,3,15.03,Unisex: 3,"2xl: 1,Small: 1,Xl: 1","Black: 2,Navy: 1",front
12/7/2023,ZIP_HOODIE,FR,0,0,1,2.98,Unisex: 1,Large: 1,Navy: 1,front
12/7/2023,SHIRT,FR,0,0,1,3.43,Kids: 1,10:01,Black: 1,front
12/7/2023,SHIRT,US,0,0,1,3.41,Men: 1,Xl: 1,Navy: 1,front
12/7/2023,SHIRT,GB,0,0,1,3.25,Men: 1,Small: 1,Black: 1,front
12/7/2023,SHIRT,US,0,0,3,10.23,"Men: 2,Women: 1","Medium: 1,Xl: 1,Small: 1","Royal: 1,Asphalt: 1,Red: 1",front
12/7/2023,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,11:01,Phone Case Apple Iphone: 1,front
12/7/2023,ZIP_HOODIE,US,0,0,1,2.97,Unisex: 1,Medium: 1,Black: 1,front
12/7/2023,SHIRT,GB,0,0,1,5.49,Kids: 1,12:01,White: 1,front
12/7/2023,SHIRT,US,0,0,1,3.41,Men: 1,Medium: 1,Black: 1,front
12/7/2023,SHIRT,US,0,0,2,2.38,"Men: 1,Women: 1","Large: 1,Medium: 1",Black: 2,front
12/6/2023,SHIRT,GB,0,0,1,3.25,Men: 1,Medium: 1,Slate: 1,front
12/6/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,2xl: 1,Black: 1,front
12/6/2023,HOODIE,DE,0,0,1,5.03,Unisex: 1,Medium: 1,Black: 1,front
12/6/2023,SHIRT,FR,0,0,1,3.43,Men: 1,Large: 1,White: 1,front
12/6/2023,SHIRT,DE,0,0,2,6.66,"Men: 1,Women: 1","Small: 1,Medium: 1","White: 1,Asphalt: 1",front
12/6/2023,SHIRT,US,0,0,1,3.41,Men: 1,Large: 1,White: 1,front
12/6/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Small: 1,Black: 1,front
12/6/2023,ZIP_HOODIE,GB,0,0,1,3.62,Unisex: 1,2xl: 1,Black: 1,front
12/6/2023,HOODIE,US,0,0,8,28.56,Unisex: 8,"Medium: 2,Xl: 2,Small: 1,Large: 3",Black: 8,front
12/6/2023,RAGLAN,US,0,0,1,3.83,Women: 1,Small: 1,Black White: 1,front
12/6/2023,HOODIE,US,0,0,1,3.57,Unisex: 1,Large: 1,Black: 1,front
12/6/2023,LongSleeve,DE,0,0,1,3.13,Unisex: 1,Large: 1,Black: 1,front
12/6/2023,SHIRT,ES,0,0,3,9.03,Men: 3,"2xl: 1,Xl: 1,Large: 1","Asphalt: 2,Pink: 1",front
12/6/2023,HOODIE,US,0,0,3,12.87,Unisex: 3,"Medium: 2,Large: 1",Black: 3,front
12/6/2023,HOODIE,US,0,0,3,10.71,Unisex: 3,"Xl: 1,Large: 1,Medium: 1",Royal: 3,front
12/6/2023,SHIRT,IT,0,0,1,3.38,Women: 1,Small: 1,White: 1,front
12/6/2023,HOODIE,US,0,0,5,25.05,Unisex: 5,"Medium: 1,Large: 4","Black: 4,Navy: 1",front
12/6/2023,HOODIE,DE,0,0,1,5.03,Unisex: 1,Medium: 1,Black: 1,front
12/6/2023,ZIP_HOODIE,FR,0,0,1,2.98,Unisex: 1,Xl: 1,Black: 1,front
12/6/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Large: 1,Navy: 1,front
12/6/2023,SWEATSHIRT,FR,0,0,1,3.23,Unisex: 1,Large: 1,Black: 1,front
12/6/2023,POP_SOCKET,DE,0,0,1,1.88,Popsockets Grip: 1,Popsockets Grip: 1,Black: 1,front
12/6/2023,HOODIE,DE,0,0,1,5.03,Unisex: 1,Large: 1,Black: 1,front
12/6/2023,SHIRT,US,0,0,1,3.41,Men: 1,Medium: 1,Red: 1,front
12/6/2023,SWEATSHIRT,US,0,0,1,3.62,Unisex: 1,Small: 1,Black: 1,front
12/6/2023,HOODIE,DE,0,0,1,3.22,Unisex: 1,Small: 1,Royal: 1,front
12/6/2023,PhoneCase,US,0,0,1,3.59,Phone Case Apple Iphone: 1,14:01,Phone Case Apple Iphone: 1,front
12/6/2023,HOODIE,FR,0,0,1,3.93,Unisex: 1,Medium: 1,Black: 1,front
12/6/2023,SHIRT,GB,0,0,1,3.25,Men: 1,Medium: 1,Black: 1,front
12/5/2023,SHIRT,US,0,0,1,4.89,Men: 1,Medium: 1,White: 1,front
12/5/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Xl: 1,Black: 1,front
12/5/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Xl: 1,Royal: 1,front
12/5/2023,HOODIE,US,0,0,3,15.03,Unisex: 3,"Medium: 1,2xl: 1,Xl: 1",Black: 3,front
12/5/2023,HOODIE,DE,0,0,1,5.03,Unisex: 1,Medium: 1,Black: 1,front
12/5/2023,SHIRT,US,0,0,1,1.19,Men: 1,3xl: 1,Black: 1,front
12/5/2023,LongSleeve,ES,0,1,0,-2.48,Unisex: 0,Large: 0,Black: 0,front
12/5/2023,SHIRT,DE,0,0,1,3.02,Men: 1,Medium: 1,Black: 1,front
12/5/2023,ZIP_HOODIE,FR,0,0,1,2.98,Unisex: 1,2xl: 1,Black: 1,front
12/5/2023,HOODIE,FR,0,0,2,7.86,Unisex: 2,Medium: 2,Black: 2,front
12/5/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Large: 1,Black: 1,front
12/5/2023,SHIRT,FR,0,0,1,3.43,Men: 1,Medium: 1,Black: 1,front
12/5/2023,SHIRT,IT,0,0,1,3.38,Women: 1,Small: 1,Navy: 1,front
12/5/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Small: 1,Black: 1,front
12/5/2023,SHIRT,DE,0,0,1,3.33,Men: 1,Large: 1,Olive: 1,front
12/5/2023,SHIRT,US,0,0,6,20.46,Men: 6,"Small: 2,Large: 1,2xl: 1,Medium: 1,Xl: 1","Asphalt: 2,White: 2,Red: 2",front
12/5/2023,HOODIE,US,0,0,14,49.98,Unisex: 14,"Medium: 5,2xl: 1,Xl: 2,Small: 1,Large: 5","Black: 13,Royal: 1",front
12/5/2023,RAGLAN,US,0,0,1,3.83,Women: 1,Medium: 1,Black White: 1,front
12/5/2023,PhoneCase,US,0,0,1,2.19,Phone Case Apple Iphone: 1,12:01,Phone Case Apple Iphone: 1,front
12/5/2023,SHIRT,ES,0,0,1,3.01,Men: 1,Medium: 1,Asphalt: 1,front
12/5/2023,HOODIE,US,0,0,1,4.29,Unisex: 1,Medium: 1,Black: 1,front
12/5/2023,HOODIE,US,0,0,2,7.14,Unisex: 2,"Large: 1,2xl: 1",Royal: 2,front
